#         rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
3.0882794857 9.8124151230 -3.0231027603 11.4697895050 0.0000000000 0.0000000000 0.1658423394 7.9875769615
3.0821781158 9.8048248291 -3.0229508877 11.4650955200 0.0000000000 0.0000000000 0.1653927118 7.9900040627
3.0760338306 9.7977323532 -3.0220012665 11.4621009827 0.0000000000 0.0000000000 0.1649684310 7.9924201965
3.0701606274 9.7910413742 -3.0184237957 11.4595756531 0.0000000000 0.0000000000 0.1645623296 7.9948210716
3.0640208721 9.7833480835 -3.0131552219 11.4557323456 0.0000000000 0.0000000000 0.1641428918 7.9972105026
3.0580770969 9.7762575150 -3.0099694729 11.4520587921 0.0000000000 0.0000000000 0.1636923552 7.9995903969
3.0530216694 9.7692518234 -3.0045204163 11.4479894638 0.0000000000 0.0000000000 0.1632164866 8.0018987656
3.0478184223 9.7617359161 -3.0030119419 11.4440870285 0.0000000000 0.0000000000 0.1626927108 8.0041732788
3.0431301594 9.7540893555 -3.0021245480 11.4403352737 0.0000000000 0.0000000000 0.1621711254 8.0064611435
3.0386581421 9.7470884323 -3.0003108978 11.4368276596 0.0000000000 0.0000000000 0.1616732180 8.0087575912
3.0333406925 9.7398939133 -2.9983119965 11.4336700439 0.0000000000 0.0000000000 0.1611917764 8.0110673904
3.0283231735 9.7327003479 -2.9965872765 11.4305496216 0.0000000000 0.0000000000 0.1607225835 8.0133981705
3.0236117840 9.7261705399 -2.9920668602 11.4257955551 0.0000000000 0.0000000000 0.1602709144 8.0157585144
3.0181775093 9.7198047638 -2.9870269299 11.4219856262 0.0000000000 0.0000000000 0.1598654091 8.0181503296
3.0113778114 9.7126665115 -2.9830298424 11.4199628830 0.0000000000 0.0000000000 0.1594674885 8.0204811096
3.0061337948 9.7056007385 -2.9802658558 11.4173355103 0.0000000000 0.0000000000 0.1590735614 8.0227832794
3.0014648438 9.6991405487 -2.9779734612 11.4136199951 0.0000000000 0.0000000000 0.1586948633 8.0251245499
2.9948089123 9.6922130585 -2.9730660915 11.4102725983 0.0000000000 0.0000000000 0.1582920402 8.0274286270
2.9886231422 9.6854343414 -2.9700143337 11.4065437317 0.0000000000 0.0000000000 0.1579073966 8.0296335220
2.9828538895 9.6789016724 -2.9668741226 11.4034404755 0.0000000000 0.0000000000 0.1575491577 8.0318470001
2.9772033691 9.6718435287 -2.9641356468 11.4008369446 0.0000000000 0.0000000000 0.1572454125 8.0340290070
2.9710471630 9.6646413803 -2.9629950523 11.3975296021 0.0000000000 0.0000000000 0.1569316238 8.0361919403
2.9662563801 9.6585435867 -2.9630379677 11.3952646255 0.0000000000 0.0000000000 0.1566299200 8.0383272171
2.9616549015 9.6524591446 -2.9605128765 11.3937196732 0.0000000000 0.0000000000 0.1562944651 8.0404624939
2.9559466839 9.6450452805 -2.9570450783 11.3897867203 0.0000000000 0.0000000000 0.1559591740 8.0426177979
2.9512691498 9.6374692917 -2.9557130337 11.3859386444 0.0000000000 0.0000000000 0.1556009203 8.0447692871
2.9466526508 9.6302156448 -2.9522645473 11.3827476501 0.0000000000 0.0000000000 0.1552122086 8.0468721390
2.9417183399 9.6234683990 -2.9534142017 11.3799161911 0.0000000000 0.0000000000 0.1547754556 8.0489625931
2.9365792274 9.6166820526 -2.9537701607 11.3757877350 0.0000000000 0.0000000000 0.1543065310 8.0510663986
2.9320662022 9.6104593277 -2.9498782158 11.3718128204 0.0000000000 0.0000000000 0.1538537890 8.0531558990
2.9287352562 9.6038198471 -2.9467301369 11.3683032990 0.0000000000 0.0000000000 0.1534350514 8.0552186966
2.9245927334 9.5967645645 -2.9435615540 11.3645811081 0.0000000000 0.0000000000 0.1529973149 8.0573024750
2.9196100235 9.5903520584 -2.9411876202 11.3613424301 0.0000000000 0.0000000000 0.1525624841 8.0593757629
2.9136652946 9.5841236115 -2.9395666122 11.3581256866 0.0000000000 0.0000000000 0.1521316469 8.0614614487
2.9078390598 9.5787591934 -2.9360458851 11.3546905518 0.0000000000 0.0000000000 0.1517352760 8.0635814667
2.9033007622 9.5735969543 -2.9332811832 11.3513040543 0.0000000000 0.0000000000 0.1513269097 8.0656995773
2.8987550735 9.5680713654 -2.9305441380 11.3469467163 0.0000000000 0.0000000000 0.1508850455 8.0678014755
2.8941142559 9.5618667603 -2.9292926788 11.3431463242 0.0000000000 0.0000000000 0.1504002512 8.0699119568
2.8894634247 9.5551385880 -2.9252843857 11.3384990692 0.0000000000 0.0000000000 0.1499514878 8.0720672607
2.8846068382 9.5479497910 -2.9208390713 11.3353376389 0.0000000000 0.0000000000 0.1495183259 8.0742006302
2.8801283836 9.5415420532 -2.9186594486 11.3308401108 0.0000000000 0.0000000000 0.1491274387 8.0763072968
2.8749046326 9.5360460281 -2.9148087502 11.3271856308 0.0000000000 0.0000000000 0.1487720758 8.0784196854
2.8695392609 9.5308294296 -2.9085578918 11.3243732452 0.0000000000 0.0000000000 0.1484391242 8.0805368423
2.8650107384 9.5259227753 -2.9050631523 11.3212547302 0.0000000000 0.0000000000 0.1481310129 8.0826377869
2.8599596024 9.5208339691 -2.9021439552 11.3167467117 0.0000000000 0.0000000000 0.1478249133 8.0847673416
2.8551485538 9.5160293579 -2.8978486061 11.3124485016 0.0000000000 0.0000000000 0.1475152969 8.0868883133
2.8505821228 9.5113430023 -2.8934423923 11.3084354401 0.0000000000 0.0000000000 0.1472132355 8.0889940262
2.8459365368 9.5058450699 -2.8893661499 11.3060226440 0.0000000000 0.0000000000 0.1469012499 8.0910654068
2.8422734737 9.5007514954 -2.8879976273 11.3033170700 0.0000000000 0.0000000000 0.1465810537 8.0931673050
2.8388812542 9.4962644577 -2.8875954151 11.2994880676 0.0000000000 0.0000000000 0.1462265998 8.0952949524
2.8345987797 9.4913501740 -2.8853526115 11.2965192795 0.0000000000 0.0000000000 0.1458687633 8.0974082947
2.8303334713 9.4867506027 -2.8850491047 11.2933454514 0.0000000000 0.0000000000 0.1455530077 8.0995588303
2.8260154724 9.4821891785 -2.8852491379 11.2909259796 0.0000000000 0.0000000000 0.1452502906 8.1017208099
2.8221464157 9.4777498245 -2.8819508553 11.2887134552 0.0000000000 0.0000000000 0.1449622810 8.1039228439
2.8174996376 9.4725122452 -2.8770070076 11.2856054306 0.0000000000 0.0000000000 0.1447169036 8.1061401367
2.8131296635 9.4668064117 -2.8743472099 11.2819519043 0.0000000000 0.0000000000 0.1445096880 8.1083488464
2.8093159199 9.4609422684 -2.8742108345 11.2781295776 0.0000000000 0.0000000000 0.1443312615 8.1105337143
2.8054444790 9.4547519684 -2.8750367165 11.2745800018 0.0000000000 0.0000000000 0.1441728473 8.1127386093
2.8010036945 9.4489793777 -2.8705818653 11.2712535858 0.0000000000 0.0000000000 0.1440199465 8.1149129868
2.7956705093 9.4431991577 -2.8663976192 11.2689933777 0.0000000000 0.0000000000 0.1438167989 8.1170511246
2.7916097641 9.4376821518 -2.8652343750 11.2660369873 0.0000000000 0.0000000000 0.1435923576 8.1191978455
2.7884593010 9.4323749542 -2.8633117676 11.2632064819 0.0000000000 0.0000000000 0.1433562189 8.1213045120
2.7846839428 9.4268646240 -2.8588662148 11.2598228455 0.0000000000 0.0000000000 0.1430615485 8.1233329773
2.7801837921 9.4220809937 -2.8566431999 11.2560863495 0.0000000000 0.0000000000 0.1427344978 8.1253767014
2.7756845951 9.4174757004 -2.8534331322 11.2535266876 0.0000000000 0.0000000000 0.1423936039 8.1274156570
2.7710282803 9.4123754501 -2.8526425362 11.2501382828 0.0000000000 0.0000000000 0.1420320570 8.1294708252
2.7676582336 9.4077177048 -2.8526830673 11.2467451096 0.0000000000 0.0000000000 0.1416401714 8.1315345764
2.7638950348 9.4034547806 -2.8475470543 11.2439069748 0.0000000000 0.0000000000 0.1412325650 8.1336154938
2.7591462135 9.3980255127 -2.8432781696 11.2406396866 0.0000000000 0.0000000000 0.1408069134 8.1357059479
2.7542991638 9.3923521042 -2.8403913975 11.2362394333 0.0000000000 0.0000000000 0.1404081732 8.1378288269
2.7509944439 9.3870277405 -2.8382279873 11.2310943604 0.0000000000 0.0000000000 0.1400561780 8.1399488449
2.7469642162 9.3816404343 -2.8361968994 11.2268877029 0.0000000000 0.0000000000 0.1396515667 8.1420450211
2.7419669628 9.3765516281 -2.8336861134 11.2240514755 0.0000000000 0.0000000000 0.1392217278 8.1441669464
2.7374353409 9.3717060089 -2.8294496536 11.2215232849 0.0000000000 0.0000000000 0.1388027221 8.1462783813
2.7341153622 9.3666191101 -2.8258221149 11.2186403275 0.0000000000 0.0000000000 0.1384025216 8.1483335495
2.7300860882 9.3613185883 -2.8234138489 11.2158813477 0.0000000000 0.0000000000 0.1380245537 8.1504068375
2.7249898911 9.3573865891 -2.8227779865 11.2112693787 0.0000000000 0.0000000000 0.1376715451 8.1525268555
2.7204003334 9.3546199799 -2.8209331036 11.2076244354 0.0000000000 0.0000000000 0.1373463720 8.1546516418
2.7158546448 9.3512916565 -2.8190078735 11.2044324875 0.0000000000 0.0000000000 0.1370185316 8.1567716599
2.7116000652 9.3477792740 -2.8156461716 11.2009325027 0.0000000000 0.0000000000 0.1366856098 8.1588735580
2.7076506615 9.3436746597 -2.8115975857 11.1982116699 0.0000000000 0.0000000000 0.1363429725 8.1609134674
2.7030251026 9.3381748199 -2.8096466064 11.1946477890 0.0000000000 0.0000000000 0.1360204369 8.1628952026
2.6986494064 9.3326835632 -2.8083364964 11.1897897720 0.0000000000 0.0000000000 0.1357229054 8.1649036407
2.6949865818 9.3286705017 -2.8054504395 11.1855535507 0.0000000000 0.0000000000 0.1354409307 8.1669607162
2.6924898624 9.3259010315 -2.8033828735 11.1826887131 0.0000000000 0.0000000000 0.1351450682 8.1690549850
2.6891534328 9.3226985931 -2.8004992008 11.1809949875 0.0000000000 0.0000000000 0.1348332316 8.1711463928
2.6851289272 9.3187074661 -2.7956159115 11.1787853241 0.0000000000 0.0000000000 0.1345206499 8.1732025146
2.6812658310 9.3146877289 -2.7953960896 11.1750392914 0.0000000000 0.0000000000 0.1342420429 8.1752700806
2.6774392128 9.3109264374 -2.7914125919 11.1706037521 0.0000000000 0.0000000000 0.1339778304 8.1773815155
2.6736736298 9.3068876266 -2.7849371433 11.1671867371 0.0000000000 0.0000000000 0.1337527931 8.1794567108
2.6706323624 9.3026905060 -2.7839264870 11.1629800797 0.0000000000 0.0000000000 0.1335678548 8.1814651489
2.6673367023 9.2988882065 -2.7873585224 11.1584110260 0.0000000000 0.0000000000 0.1334211826 8.1834840775
2.6642370224 9.2952871323 -2.7827155590 11.1549711227 0.0000000000 0.0000000000 0.1332621276 8.1855192184
2.6597967148 9.2907314301 -2.7741861343 11.1522464752 0.0000000000 0.0000000000 0.1330453902 8.1875047684
2.6551818848 9.2860364914 -2.7731812000 11.1482095718 0.0000000000 0.0000000000 0.1327945590 8.1894588470
2.6535282135 9.2820005417 -2.7708327770 11.1446876526 0.0000000000 0.0000000000 0.1325224936 8.1913890839
2.6531119347 9.2788820267 -2.7709662914 11.1427316666 0.0000000000 0.0000000000 0.1322290599 8.1932830811
2.6500320435 9.2758226395 -2.7700464725 11.1396923065 0.0000000000 0.0000000000 0.1319025308 8.1952123642
2.6455845833 9.2725639343 -2.7669572830 11.1369209290 0.0000000000 0.0000000000 0.1315543503 8.1971387863
2.6422564983 9.2693767548 -2.7656135559 11.1328353882 0.0000000000 0.0000000000 0.1312125921 8.1990652084
2.6395943165 9.2662248611 -2.7659518719 11.1298999786 0.0000000000 0.0000000000 0.1309148520 8.2009973526
2.6365294456 9.2630424500 -2.7643840313 11.1271114349 0.0000000000 0.0000000000 0.1306529194 8.2029581070
2.6331844330 9.2600965500 -2.7630374432 11.1247406006 0.0000000000 0.0000000000 0.1304164082 8.2048892975
2.6305255890 9.2570819855 -2.7616224289 11.1220417023 0.0000000000 0.0000000000 0.1301807612 8.2068319321
2.6278820038 9.2544116974 -2.7593343258 11.1200904846 0.0000000000 0.0000000000 0.1299639940 8.2087564468
2.6248879433 9.2514209747 -2.7590155602 11.1182565689 0.0000000000 0.0000000000 0.1297656894 8.2106466293
2.6218516827 9.2479019165 -2.7554650307 11.1150827408 0.0000000000 0.0000000000 0.1295640618 8.2125139236
2.6185643673 9.2446374893 -2.7516753674 11.1121225357 0.0000000000 0.0000000000 0.1293171644 8.2143735886
2.6163175106 9.2416296005 -2.7528960705 11.1087093353 0.0000000000 0.0000000000 0.1290346682 8.2162370682
2.6143682003 9.2382116318 -2.7547054291 11.1064281464 0.0000000000 0.0000000000 0.1287335902 8.2180995941
2.6104896069 9.2348861694 -2.7536134720 11.1055936813 0.0000000000 0.0000000000 0.1283892542 8.2198953629
2.6059589386 9.2315177917 -2.7521836758 11.1007938385 0.0000000000 0.0000000000 0.1280132532 8.2216644287
2.6020917892 9.2278137207 -2.7492623329 11.0967645645 0.0000000000 0.0000000000 0.1276112795 8.2234067917
2.5990581512 9.2238912582 -2.7454595566 11.0935831070 0.0000000000 0.0000000000 0.1271982193 8.2251071930
2.5955646038 9.2204847336 -2.7429978848 11.0910949707 0.0000000000 0.0000000000 0.1267707199 8.2268047333
2.5917639732 9.2174472809 -2.7405607700 11.0887327194 0.0000000000 0.0000000000 0.1263408661 8.2284822464
2.5890238285 9.2145671844 -2.7374770641 11.0856761932 0.0000000000 0.0000000000 0.1259559542 8.2301931381
2.5865597725 9.2107553482 -2.7324707508 11.0815858841 0.0000000000 0.0000000000 0.1255861819 8.2318572998
2.5833230019 9.2068672180 -2.7335131168 11.0778188705 0.0000000000 0.0000000000 0.1252188534 8.2335147858
2.5802478790 9.2032470703 -2.7310574055 11.0748577118 0.0000000000 0.0000000000 0.1248877496 8.2351303101
2.5776305199 9.1988573074 -2.7280538082 11.0728616714 0.0000000000 0.0000000000 0.1245721430 8.2367095947
2.5753874779 9.1946792603 -2.7229163647 11.0694456100 0.0000000000 0.0000000000 0.1242668927 8.2382678986
2.5731422901 9.1915826797 -2.7195341587 11.0660009384 0.0000000000 0.0000000000 0.1240319908 8.2397947311
2.5692491531 9.1886901855 -2.7198355198 11.0634536743 0.0000000000 0.0000000000 0.1238391846 8.2412719727
2.5655329227 9.1856603622 -2.7187683582 11.0600042343 0.0000000000 0.0000000000 0.1236486062 8.2426919937
2.5634374619 9.1823863983 -2.7160482407 11.0571374893 0.0000000000 0.0000000000 0.1234525144 8.2441406250
2.5610938072 9.1785430908 -2.7139997482 11.0545988083 0.0000000000 0.0000000000 0.1232378930 8.2456111908
2.5586109161 9.1744651794 -2.7123022079 11.0514078140 0.0000000000 0.0000000000 0.1230117157 8.2470693588
2.5562169552 9.1707334518 -2.7085635662 11.0490293503 0.0000000000 0.0000000000 0.1227748170 8.2484865189
2.5540294647 9.1680793762 -2.7059381008 11.0463457108 0.0000000000 0.0000000000 0.1225200519 8.2498760223
2.5522618294 9.1652259827 -2.7071180344 11.0445585251 0.0000000000 0.0000000000 0.1222330481 8.2512073517
2.5500319004 9.1617317200 -2.7087638378 11.0423479080 0.0000000000 0.0000000000 0.1219261289 8.2525100708
2.5483267307 9.1584749222 -2.7077741623 11.0391263962 0.0000000000 0.0000000000 0.1215798184 8.2538156509
2.5468471050 9.1552162170 -2.7064502239 11.0361604691 0.0000000000 0.0000000000 0.1212076768 8.2551088333
2.5446269512 9.1520690918 -2.7052643299 11.0341863632 0.0000000000 0.0000000000 0.1208513826 8.2563600540
2.5415797234 9.1494131088 -2.7057571411 11.0313749313 0.0000000000 0.0000000000 0.1205216944 8.2576332092
2.5384140015 9.1460046768 -2.7067430019 11.0279932022 0.0000000000 0.0000000000 0.1202406362 8.2588920593
2.5349278450 9.1422853470 -2.7060253620 11.0251779556 0.0000000000 0.0000000000 0.1199770048 8.2601966858
2.5322782993 9.1390151978 -2.7022590637 11.0220937729 0.0000000000 0.0000000000 0.1197204217 8.2614898682
2.5298409462 9.1353216171 -2.7026438713 11.0193119049 0.0000000000 0.0000000000 0.1194241643 8.2628173828
2.5271742344 9.1318864822 -2.7043676376 11.0159873962 0.0000000000 0.0000000000 0.1191367507 8.2641687393
2.5236141682 9.1288280487 -2.7051968575 11.0137863159 0.0000000000 0.0000000000 0.1188835874 8.2655420303
2.5205371380 9.1258955002 -2.7010641098 11.0120878220 0.0000000000 0.0000000000 0.1186362281 8.2669286728
2.5189337730 9.1233787537 -2.6995487213 11.0106697083 0.0000000000 0.0000000000 0.1184205413 8.2683076859
2.5168609619 9.1203756332 -2.7001955509 11.0079860687 0.0000000000 0.0000000000 0.1181908622 8.2696886063
2.5139389038 9.1166305542 -2.7006952763 11.0043678284 0.0000000000 0.0000000000 0.1179433018 8.2710771561
2.5118651390 9.1123685837 -2.6996963024 11.0014305115 0.0000000000 0.0000000000 0.1177231818 8.2724628448
2.5115602016 9.1080436707 -2.6980648041 10.9998340607 0.0000000000 0.0000000000 0.1174821183 8.2738990784
2.5107238293 9.1044960022 -2.6966977119 10.9986648560 0.0000000000 0.0000000000 0.1172200218 8.2752933502
2.5083339214 9.1011896133 -2.6938982010 10.9947795868 0.0000000000 0.0000000000 0.1169517040 8.2766323090
2.5062770844 9.0972042084 -2.6900467873 10.9905977249 0.0000000000 0.0000000000 0.1166712046 8.2779731750
2.5037248135 9.0937643051 -2.6874456406 10.9883108139 0.0000000000 0.0000000000 0.1163865104 8.2793989182
2.5005958080 9.0906591415 -2.6872622967 10.9876680374 0.0000000000 0.0000000000 0.1161460057 8.2808551788
2.4984998703 9.0877447128 -2.6869573593 10.9843158722 0.0000000000 0.0000000000 0.1159418821 8.2823190689
2.4965023994 9.0850629807 -2.6860637665 10.9801702499 0.0000000000 0.0000000000 0.1157680228 8.2838344574
2.4932646751 9.0825500488 -2.6847524643 10.9777898788 0.0000000000 0.0000000000 0.1156255603 8.2853384018
2.4899604321 9.0797185898 -2.6827604771 10.9755029678 0.0000000000 0.0000000000 0.1155053973 8.2867965698
2.4877724648 9.0770101547 -2.6812005043 10.9736146927 0.0000000000 0.0000000000 0.1153955832 8.2882633209
2.4856162071 9.0746698380 -2.6816859245 10.9714794159 0.0000000000 0.0000000000 0.1152480021 8.2897558212
2.4835081100 9.0722141266 -2.6791858673 10.9690608978 0.0000000000 0.0000000000 0.1150506958 8.2912569046
2.4806530476 9.0698671341 -2.6788313389 10.9662876129 0.0000000000 0.0000000000 0.1148685738 8.2927579880
2.4780921936 9.0679693222 -2.6791465282 10.9631729126 0.0000000000 0.0000000000 0.1147260964 8.2942895889
2.4761974812 9.0652046204 -2.6766257286 10.9606313705 0.0000000000 0.0000000000 0.1146218479 8.2958574295
2.4744997025 9.0611696243 -2.6756992340 10.9580326080 0.0000000000 0.0000000000 0.1145466566 8.2973976135
2.4724664688 9.0571994781 -2.6740682125 10.9551324844 0.0000000000 0.0000000000 0.1144606844 8.2989702225
2.4704291821 9.0539894104 -2.6707262993 10.9518022537 0.0000000000 0.0000000000 0.1144029275 8.3005704880
2.4688978195 9.0511331558 -2.6729869843 10.9494285583 0.0000000000 0.0000000000 0.1143679991 8.3021965027
2.4675085545 9.0496635437 -2.6713554859 10.9458103180 0.0000000000 0.0000000000 0.1143794730 8.3038482666
2.4651036263 9.0485677719 -2.6680269241 10.9434356689 0.0000000000 0.0000000000 0.1143771857 8.3055238724
2.4622268677 9.0457944870 -2.6656444073 10.9417943954 0.0000000000 0.0000000000 0.1143210828 8.3071317673
2.4592294693 9.0420808792 -2.6659383774 10.9381284714 0.0000000000 0.0000000000 0.1142494529 8.3086776733
2.4581499100 9.0387573242 -2.6676189899 10.9364547729 0.0000000000 0.0000000000 0.1141621321 8.3102331161
2.4569277763 9.0360050201 -2.6684544086 10.9345741272 0.0000000000 0.0000000000 0.1140872687 8.3118505478
2.4546391964 9.0331821442 -2.6651847363 10.9323186874 0.0000000000 0.0000000000 0.1140425503 8.3135261536
2.4518887997 9.0302495956 -2.6608190536 10.9287853241 0.0000000000 0.0000000000 0.1140323356 8.3152313232
2.4498262405 9.0273256302 -2.6589062214 10.9262952805 0.0000000000 0.0000000000 0.1140135899 8.3168287277
2.4486596584 9.0237693787 -2.6598069668 10.9243812561 0.0000000000 0.0000000000 0.1139580756 8.3183841705
2.4470379353 9.0199537277 -2.6608905792 10.9223976135 0.0000000000 0.0000000000 0.1139056161 8.3199777603
2.4439849854 9.0171289444 -2.6578361988 10.9218730927 0.0000000000 0.0000000000 0.1138288528 8.3215475082
2.4409673214 9.0154418945 -2.6553237438 10.9215402603 0.0000000000 0.0000000000 0.1137667000 8.3230714798
2.4387755394 9.0142107010 -2.6544270515 10.9188098907 0.0000000000 0.0000000000 0.1137020513 8.3245124817
2.4367899895 9.0113410950 -2.6538317204 10.9157266617 0.0000000000 0.0000000000 0.1135679483 8.3259878159
2.4347703457 9.0072526932 -2.6523444653 10.9138078690 0.0000000000 0.0000000000 0.1134454980 8.3274888992
2.4334440231 9.0035591125 -2.6479258537 10.9119644165 0.0000000000 0.0000000000 0.1133046821 8.3290205002
2.4313874245 9.0005874634 -2.6478219032 10.9099340439 0.0000000000 0.0000000000 0.1131529212 8.3305244446
2.4283695221 8.9976491928 -2.6472539902 10.9077672958 0.0000000000 0.0000000000 0.1129920185 8.3319978714
2.4250478745 8.9944028854 -2.6472699642 10.9055185318 0.0000000000 0.0000000000 0.1128325760 8.3334302902
2.4232831001 8.9920215607 -2.6439499855 10.9019126892 0.0000000000 0.0000000000 0.1126929671 8.3348684311
2.4216353893 8.9901990891 -2.6420850754 10.8992013931 0.0000000000 0.0000000000 0.1125463769 8.3363313675
2.4189405441 8.9885683060 -2.6436591148 10.8982095718 0.0000000000 0.0000000000 0.1123823375 8.3378334045
2.4162378311 8.9861879349 -2.6457059383 10.8965654373 0.0000000000 0.0000000000 0.1122232527 8.3393926620
2.4142687321 8.9836301804 -2.6449358463 10.8941698074 0.0000000000 0.0000000000 0.1120753437 8.3409547806
2.4120604992 8.9819183350 -2.6391890049 10.8910598755 0.0000000000 0.0000000000 0.1119091734 8.3424968719
2.4087514877 8.9805507660 -2.6355326176 10.8891029358 0.0000000000 0.0000000000 0.1117184982 8.3439540863
2.4057676792 8.9791059494 -2.6336982250 10.8866224289 0.0000000000 0.0000000000 0.1115455627 8.3453769684
2.4035606384 8.9773607254 -2.6323573589 10.8836946487 0.0000000000 0.0000000000 0.1113569736 8.3467903137
2.4014208317 8.9749698639 -2.6332626343 10.8805799484 0.0000000000 0.0000000000 0.1111518592 8.3481922150
2.3997147083 8.9725799561 -2.6342716217 10.8780717850 0.0000000000 0.0000000000 0.1109737679 8.3495979309
2.3976669312 8.9702186584 -2.6309556961 10.8760070801 0.0000000000 0.0000000000 0.1108456329 8.3509769440
2.3955693245 8.9680261612 -2.6255240440 10.8754425049 0.0000000000 0.0000000000 0.1107466817 8.3523025513
2.3950059414 8.9649877548 -2.6266231537 10.8733615875 0.0000000000 0.0000000000 0.1106498018 8.3536214828
2.3942992687 8.9624214172 -2.6302094460 10.8702077866 0.0000000000 0.0000000000 0.1105246767 8.3549699783
2.3930261135 8.9605131149 -2.6268205643 10.8674211502 0.0000000000 0.0000000000 0.1104103774 8.3563013077
2.3908584118 8.9580173492 -2.6243522167 10.8657112122 0.0000000000 0.0000000000 0.1102804840 8.3576002121
2.3877642155 8.9552755356 -2.6228806973 10.8637809753 0.0000000000 0.0000000000 0.1101503372 8.3588171005
2.3858249187 8.9527053833 -2.6217677593 10.8609409332 0.0000000000 0.0000000000 0.1099712178 8.3600597382
2.3845603466 8.9502553940 -2.6212601662 10.8602056503 0.0000000000 0.0000000000 0.1097695902 8.3613166809
2.3828520775 8.9482250214 -2.6160390377 10.8573207855 0.0000000000 0.0000000000 0.1095564887 8.3625383377
2.3815696239 8.9462385178 -2.6142935753 10.8545551300 0.0000000000 0.0000000000 0.1093296930 8.3637199402
2.3803126812 8.9443092346 -2.6131107807 10.8532991409 0.0000000000 0.0000000000 0.1091277897 8.3648853302
2.3783624172 8.9422492981 -2.6141679287 10.8511705399 0.0000000000 0.0000000000 0.1089217141 8.3660898209
2.3765656948 8.9398775101 -2.6124508381 10.8487701416 0.0000000000 0.0000000000 0.1087278798 8.3672714233
2.3752901554 8.9369678497 -2.6094512939 10.8477954865 0.0000000000 0.0000000000 0.1085644960 8.3683776855
2.3739004135 8.9345674515 -2.6075577736 10.8463859558 0.0000000000 0.0000000000 0.1083704829 8.3694686890
2.3734736443 8.9319114685 -2.6073253155 10.8431425095 0.0000000000 0.0000000000 0.1081534326 8.3705492020
2.3723819256 8.9291868210 -2.6053216457 10.8397684097 0.0000000000 0.0000000000 0.1079456508 8.3716192245
2.3701024055 8.9271459579 -2.6057069302 10.8388442993 0.0000000000 0.0000000000 0.1077778563 8.3727283478
2.3684408665 8.9246129990 -2.6037523746 10.8378314972 0.0000000000 0.0000000000 0.1076146960 8.3739051819
2.3674421310 8.9213027954 -2.6007280350 10.8342056274 0.0000000000 0.0000000000 0.1074796692 8.3751039505
2.3660821915 8.9182567596 -2.5992095470 10.8313360214 0.0000000000 0.0000000000 0.1073334962 8.3762874603
2.3642647266 8.9159221649 -2.5982265472 10.8303918839 0.0000000000 0.0000000000 0.1071640626 8.3774375916
2.3624553680 8.9144029617 -2.5956239700 10.8273220062 0.0000000000 0.0000000000 0.1069847643 8.3786249161
2.3602702618 8.9127521515 -2.5915687084 10.8251914978 0.0000000000 0.0000000000 0.1068049073 8.3798093796
2.3580017090 8.9110927582 -2.5907585621 10.8242588043 0.0000000000 0.0000000000 0.1066508517 8.3809747696
2.3573765755 8.9090261459 -2.5892243385 10.8220653534 0.0000000000 0.0000000000 0.1064968631 8.3821458817
2.3569009304 8.9061365128 -2.5856790543 10.8187894821 0.0000000000 0.0000000000 0.1063015461 8.3833179474
2.3560657501 8.9036445618 -2.5821776390 10.8162221909 0.0000000000 0.0000000000 0.1060697064 8.3845338821
2.3553369045 8.9021768570 -2.5828838348 10.8165960312 0.0000000000 0.0000000000 0.1058357060 8.3857812881
2.3541245461 8.9011077881 -2.5821235180 10.8149738312 0.0000000000 0.0000000000 0.1056348532 8.3870525360
2.3525390625 8.8996877670 -2.5764954090 10.8109254837 0.0000000000 0.0000000000 0.1054468155 8.3882837296
2.3513779640 8.8979597092 -2.5739495754 10.8078088760 0.0000000000 0.0000000000 0.1052831784 8.3894987106
2.3499779701 8.8966341019 -2.5763885975 10.8074579239 0.0000000000 0.0000000000 0.1051206067 8.3907537460
2.3486540318 8.8955240250 -2.5740790367 10.8054695129 0.0000000000 0.0000000000 0.1049365774 8.3919696808
2.3475143909 8.8954582214 -2.5710735321 10.8023147583 0.0000000000 0.0000000000 0.1047442332 8.3931770325
2.3455865383 8.8952198029 -2.5718245506 10.8010187149 0.0000000000 0.0000000000 0.1045368239 8.3944349289
2.3448011875 8.8935012817 -2.5718944073 10.8005580902 0.0000000000 0.0000000000 0.1043320820 8.3957023621
2.3436183929 8.8905181885 -2.5704944134 10.7976236343 0.0000000000 0.0000000000 0.1041257307 8.3969392776
2.3421313763 8.8878335953 -2.5686352253 10.7941122055 0.0000000000 0.0000000000 0.1039199680 8.3981246948
2.3395791054 8.8864850998 -2.5671291351 10.7925643921 0.0000000000 0.0000000000 0.1036706567 8.3992986679
2.3377246857 8.8858489990 -2.5645070076 10.7916946411 0.0000000000 0.0000000000 0.1033985168 8.4004354477
2.3361408710 8.8850526810 -2.5646646023 10.7889213562 0.0000000000 0.0000000000 0.1031225994 8.4015598297
2.3354520798 8.8833589554 -2.5621891022 10.7855606079 0.0000000000 0.0000000000 0.1028528139 8.4026851654
2.3346521854 8.8816242218 -2.5590555668 10.7845191956 0.0000000000 0.0000000000 0.1026341692 8.4037990570
2.3331313133 8.8802738190 -2.5587072372 10.7835340500 0.0000000000 0.0000000000 0.1024649814 8.4048767090
