#         rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
1.6669671535 23.3294334412 1.6026072502 7.3848185539 0.0000000000 0.0000000000 -0.0021486245 1.7533917427
1.6669095755 23.3291168213 1.6022734642 7.3839883804 0.0000000000 0.0000000000 -0.0020538126 1.7535344362
1.6669272184 23.3290138245 1.6016255617 7.3824229240 0.0000000000 0.0000000000 -0.0021190457 1.7534835339
1.6668387651 23.3289680481 1.6017192602 7.3823294640 0.0000000000 0.0000000000 -0.0021632467 1.7534129620
1.6666505337 23.3290481567 1.6013622284 7.3835573196 0.0000000000 0.0000000000 -0.0022150595 1.7532929182
1.6665927172 23.3292751312 1.6011657715 7.3841228485 0.0000000000 0.0000000000 -0.0023148123 1.7530741692
1.6666607857 23.3295135498 1.6019961834 7.3838133812 0.0000000000 0.0000000000 -0.0024588329 1.7529563904
1.6666476727 23.3296432495 1.6019539833 7.3837532997 0.0000000000 0.0000000000 -0.0025998489 1.7526794672
1.6665320396 23.3295288086 1.6013239622 7.3834114075 0.0000000000 0.0000000000 -0.0026712918 1.7523345947
1.6664898396 23.3293533325 1.6005473137 7.3839349747 0.0000000000 0.0000000000 -0.0026152057 1.7522090673
1.6664947271 23.3291759491 1.6007051468 7.3838915825 0.0000000000 0.0000000000 -0.0025260025 1.7522115707
1.6665210724 23.3291072845 1.6014823914 7.3828287125 0.0000000000 0.0000000000 -0.0024942204 1.7522811890
1.6665488482 23.3290882111 1.6020851135 7.3825030327 0.0000000000 0.0000000000 -0.0024279188 1.7523993254
1.6667773724 23.3291931152 1.6014432907 7.3816585541 0.0000000000 0.0000000000 -0.0024014784 1.7524589300
1.6669256687 23.3291530609 1.6002640724 7.3814268112 0.0000000000 0.0000000000 -0.0023610163 1.7523543835
1.6668963432 23.3290767670 1.5996301174 7.3821148872 0.0000000000 0.0000000000 -0.0023108062 1.7522312403
1.6668852568 23.3290882111 1.5999678373 7.3827476501 0.0000000000 0.0000000000 -0.0022957833 1.7520925999
1.6669020653 23.3291053772 1.6004827023 7.3826942444 0.0000000000 0.0000000000 -0.0024028805 1.7518903017
1.6669099331 23.3290920258 1.6007169485 7.3823256493 0.0000000000 0.0000000000 -0.0024854071 1.7516758442
1.6668250561 23.3290576935 1.6004540920 7.3815813065 0.0000000000 0.0000000000 -0.0025704037 1.7514601946
1.6666293144 23.3286914825 1.6003414392 7.3824682236 0.0000000000 0.0000000000 -0.0025639939 1.7512230873
1.6666709185 23.3287220001 1.5995846987 7.3830575943 0.0000000000 0.0000000000 -0.0025426280 1.7512389421
1.6669110060 23.3289337158 1.5993406773 7.3824877739 0.0000000000 0.0000000000 -0.0024599680 1.7512742281
1.6671078205 23.3290634155 1.5999826193 7.3815431595 0.0000000000 0.0000000000 -0.0023499329 1.7512079477
1.6670579910 23.3289012909 1.6009545326 7.3819184303 0.0000000000 0.0000000000 -0.0023112069 1.7512977123
1.6668373346 23.3284759521 1.6009941101 7.3819565773 0.0000000000 0.0000000000 -0.0023636871 1.7516319752
1.6667689085 23.3283481598 1.5996767282 7.3803319931 0.0000000000 0.0000000000 -0.0024081552 1.7518837452
1.6667635441 23.3285350800 1.5992448330 7.3797092438 0.0000000000 0.0000000000 -0.0024010111 1.7517164946
1.6668645144 23.3288593292 1.5991884470 7.3801102638 0.0000000000 0.0000000000 -0.0023388492 1.7512383461
1.6669986248 23.3289585114 1.5994426012 7.3812384605 0.0000000000 0.0000000000 -0.0022654033 1.7510151863
1.6671830416 23.3289031982 1.6005605459 7.3817486763 0.0000000000 0.0000000000 -0.0022724809 1.7507679462
1.6670707464 23.3286800385 1.6010274887 7.3817925453 0.0000000000 0.0000000000 -0.0022451724 1.7505820990
1.6669646502 23.3285751343 1.5999822617 7.3808984756 0.0000000000 0.0000000000 -0.0022536521 1.7503677607
1.6669553518 23.3285770416 1.5990258455 7.3804244995 0.0000000000 0.0000000000 -0.0021949620 1.7502927780
1.6669950485 23.3284854889 1.5991296768 7.3810486794 0.0000000000 0.0000000000 -0.0022082492 1.7502806187
1.6670423746 23.3286533356 1.6000707150 7.3814277649 0.0000000000 0.0000000000 -0.0022327532 1.7502081394
1.6667083502 23.3285636902 1.6000118256 7.3816456795 0.0000000000 0.0000000000 -0.0022823627 1.7503403425
1.6666287184 23.3288440704 1.5988802910 7.3803944588 0.0000000000 0.0000000000 -0.0023690956 1.7503657341
1.6667447090 23.3291206360 1.5992082357 7.3800072670 0.0000000000 0.0000000000 -0.0025720063 1.7502962351
1.6668529510 23.3292827606 1.5993164778 7.3806257248 0.0000000000 0.0000000000 -0.0027445373 1.7501055002
1.6667797565 23.3293762207 1.5992202759 7.3814282417 0.0000000000 0.0000000000 -0.0027890722 1.7499865294
1.6665817499 23.3294315338 1.5992646217 7.3811349869 0.0000000000 0.0000000000 -0.0027185641 1.7498116493
1.6665788889 23.3297100067 1.5995025635 7.3798351288 0.0000000000 0.0000000000 -0.0026853131 1.7494987249
1.6667331457 23.3300552368 1.6000541449 7.3795537949 0.0000000000 0.0000000000 -0.0026277583 1.7490726709
1.6668086052 23.3300666809 1.6002026796 7.3800244331 0.0000000000 0.0000000000 -0.0025577177 1.7489057779
1.6667485237 23.3298015594 1.5996855497 7.3806104660 0.0000000000 0.0000000000 -0.0025145849 1.7489824295
1.6666983366 23.3297214508 1.5988624096 7.3806853294 0.0000000000 0.0000000000 -0.0025637269 1.7490394115
1.6668165922 23.3298683167 1.5981185436 7.3802428246 0.0000000000 0.0000000000 -0.0026271574 1.7490963936
1.6668356657 23.3299083710 1.5992544889 7.3796954155 0.0000000000 0.0000000000 -0.0026769671 1.7488560677
1.6666715145 23.3299026489 1.5999917984 7.3795895576 0.0000000000 0.0000000000 -0.0027307828 1.7487944365
1.6666517258 23.3300590515 1.6006312370 7.3793606758 0.0000000000 0.0000000000 -0.0027962164 1.7487678528
1.6666362286 23.3300876617 1.5999003649 7.3792681694 0.0000000000 0.0000000000 -0.0027132225 1.7485480309
1.6665439606 23.3300571442 1.5990840197 7.3795437813 0.0000000000 0.0000000000 -0.0026012510 1.7484483719
1.6665310860 23.3302021027 1.5986809731 7.3796801567 0.0000000000 0.0000000000 -0.0025940400 1.7483013868
1.6664720774 23.3301792145 1.5994147062 7.3798203468 0.0000000000 0.0000000000 -0.0026431819 1.7482681274
1.6663125753 23.3298606873 1.6000350714 7.3796300888 0.0000000000 0.0000000000 -0.0026604084 1.7484256029
1.6661698818 23.3296947479 1.5998387337 7.3783607483 0.0000000000 0.0000000000 -0.0026685542 1.7484850883
1.6661846638 23.3297424316 1.5995764732 7.3776960373 0.0000000000 0.0000000000 -0.0026387752 1.7482918501
1.6662603617 23.3298511505 1.5993670225 7.3781280518 0.0000000000 0.0000000000 -0.0027007367 1.7479321957
1.6661932468 23.3298130035 1.5982626677 7.3797664642 0.0000000000 0.0000000000 -0.0027349226 1.7477490902
1.6663343906 23.3301334381 1.5971018076 7.3796644211 0.0000000000 0.0000000000 -0.0026884514 1.7476689816
1.6664841175 23.3303298950 1.5982184410 7.3788414001 0.0000000000 0.0000000000 -0.0025571836 1.7476007938
1.6665154696 23.3302536011 1.5990437269 7.3783226013 0.0000000000 0.0000000000 -0.0025467009 1.7474650145
1.6663957834 23.3300380707 1.5991604328 7.3789925575 0.0000000000 0.0000000000 -0.0025980461 1.7473950386
1.6663612127 23.3300361633 1.5987881422 7.3790774345 0.0000000000 0.0000000000 -0.0025717393 1.7472190857
1.6663902998 23.3301639557 1.5986748934 7.3786878586 0.0000000000 0.0000000000 -0.0025181905 1.7470555305
1.6665221453 23.3304824829 1.5984249115 7.3781485558 0.0000000000 0.0000000000 -0.0026413791 1.7470526695
1.6666911840 23.3308162689 1.5984369516 7.3783607483 0.0000000000 0.0000000000 -0.0027817944 1.7472150326
1.6667076349 23.3307399750 1.5990797281 7.3784928322 0.0000000000 0.0000000000 -0.0028093699 1.7472022772
1.6666309834 23.3304882050 1.5998518467 7.3783421516 0.0000000000 0.0000000000 -0.0028057643 1.7469017506
1.6664675474 23.3304481506 1.6000542641 7.3784437180 0.0000000000 0.0000000000 -0.0026857138 1.7466515303
1.6666249037 23.3305053711 1.5992250443 7.3779282570 0.0000000000 0.0000000000 -0.0026348359 1.7465131283
1.6666665077 23.3304386139 1.5985635519 7.3772721291 0.0000000000 0.0000000000 -0.0026962634 1.7463871241
1.6664770842 23.3303070068 1.5990378857 7.3777394295 0.0000000000 0.0000000000 -0.0028278648 1.7461644411
1.6663346291 23.3302516937 1.5993995667 7.3784708977 0.0000000000 0.0000000000 -0.0029669446 1.7458252907
1.6667085886 23.3303432465 1.5991775990 7.3789129257 0.0000000000 0.0000000000 -0.0029230106 1.7456679344
1.6669893265 23.3304462433 1.5989578962 7.3796129227 0.0000000000 0.0000000000 -0.0027981526 1.7456418276
1.6669838428 23.3306846619 1.5990562439 7.3794174194 0.0000000000 0.0000000000 -0.0026893860 1.7453844547
1.6668186188 23.3308162689 1.5990257263 7.3793683052 0.0000000000 0.0000000000 -0.0026904545 1.7451685667
1.6667331457 23.3306980133 1.5994789600 7.3787355423 0.0000000000 0.0000000000 -0.0028852862 1.7451287508
1.6666884422 23.3305435181 1.5987604856 7.3778400421 0.0000000000 0.0000000000 -0.0031239851 1.7450824976
1.6666133404 23.3305511475 1.5985084772 7.3778195381 0.0000000000 0.0000000000 -0.0032321508 1.7449814081
1.6664965153 23.3306312561 1.5985283852 7.3780679703 0.0000000000 0.0000000000 -0.0034395352 1.7448818684
1.6665726900 23.3308258057 1.5981491804 7.3782539368 0.0000000000 0.0000000000 -0.0035941720 1.7447969913
1.6666662693 23.3308620453 1.5984870195 7.3783240318 0.0000000000 0.0000000000 -0.0036282910 1.7447595596
1.6666704416 23.3306922913 1.5998347998 7.3783774376 0.0000000000 0.0000000000 -0.0034998942 1.7448529005
1.6665766239 23.3303794861 1.6003807783 7.3779387474 0.0000000000 0.0000000000 -0.0033021914 1.7449579239
1.6667770147 23.3305721283 1.5992207527 7.3777461052 0.0000000000 0.0000000000 -0.0031369382 1.7448464632
1.6670182943 23.3310508728 1.5984743834 7.3790020943 0.0000000000 0.0000000000 -0.0029916491 1.7446469069
1.6669393778 23.3314285278 1.5990858078 7.3796463013 0.0000000000 0.0000000000 -0.0029034473 1.7445586920
1.6667923927 23.3314666748 1.6000260115 7.3790292740 0.0000000000 0.0000000000 -0.0028729339 1.7445501089
1.6667027473 23.3313083649 1.5999479294 7.3784070015 0.0000000000 0.0000000000 -0.0028636530 1.7443689108
1.6665146351 23.3310947418 1.5986932516 7.3782453537 0.0000000000 0.0000000000 -0.0029398364 1.7442557812
1.6663894653 23.3310012817 1.5978015661 7.3779010773 0.0000000000 0.0000000000 -0.0029529899 1.7440805435
1.6664359570 23.3311824799 1.5980087519 7.3778085709 0.0000000000 0.0000000000 -0.0029634726 1.7437367439
1.6664887667 23.3312511444 1.5993763208 7.3783707619 0.0000000000 0.0000000000 -0.0029551932 1.7434608936
1.6667590141 23.3313922882 1.5996395350 7.3780341148 0.0000000000 0.0000000000 -0.0029451780 1.7433370352
1.6666897535 23.3312702179 1.5996673107 7.3781371117 0.0000000000 0.0000000000 -0.0029312898 1.7432348728
1.6664859056 23.3311920166 1.5988676548 7.3776936531 0.0000000000 0.0000000000 -0.0030071395 1.7430380583
1.6663724184 23.3311252594 1.5986412764 7.3772492409 0.0000000000 0.0000000000 -0.0031886175 1.7429178953
1.6664628983 23.3312377930 1.5988734961 7.3771052361 0.0000000000 0.0000000000 -0.0032947133 1.7429358959
1.6666909456 23.3316116333 1.5992325544 7.3775506020 0.0000000000 0.0000000000 -0.0032922428 1.7429802418
1.6667602062 23.3317413330 1.5994101763 7.3777599335 0.0000000000 0.0000000000 -0.0033071323 1.7428841591
1.6667062044 23.3315830231 1.5988490582 7.3779850006 0.0000000000 0.0000000000 -0.0032884369 1.7428535223
1.6666139364 23.3315334320 1.5987747908 7.3773431778 0.0000000000 0.0000000000 -0.0032668707 1.7428925037
1.6665726900 23.3316364288 1.5988764763 7.3770208359 0.0000000000 0.0000000000 -0.0032362237 1.7429363728
1.6666933298 23.3316440582 1.5986669064 7.3769888878 0.0000000000 0.0000000000 -0.0031838100 1.7429758310
1.6666833162 23.3314743042 1.5987784863 7.3776922226 0.0000000000 0.0000000000 -0.0030308424 1.7429480553
1.6666095257 23.3315696716 1.5984324217 7.3778247833 0.0000000000 0.0000000000 -0.0029135961 1.7427493334
1.6666438580 23.3317623138 1.5985707045 7.3781876564 0.0000000000 0.0000000000 -0.0029678794 1.7425475121
1.6667734385 23.3322257996 1.5988609791 7.3779592514 0.0000000000 0.0000000000 -0.0030618899 1.7422839403
1.6667708158 23.3322715759 1.5999045372 7.3782463074 0.0000000000 0.0000000000 -0.0031707233 1.7422556877
1.6666612625 23.3319778442 1.5999231339 7.3779230118 0.0000000000 0.0000000000 -0.0032345545 1.7424186468
1.6663783789 23.3317203522 1.5988831520 7.3768496513 0.0000000000 0.0000000000 -0.0032805582 1.7424069643
1.6665146351 23.3320121765 1.5985261202 7.3767151833 0.0000000000 0.0000000000 -0.0032083143 1.7421793938
1.6665581465 23.3322277069 1.5985649824 7.3782825470 0.0000000000 0.0000000000 -0.0031115662 1.7422230244
1.6664339304 23.3322849274 1.5992394686 7.3783755302 0.0000000000 0.0000000000 -0.0030964096 1.7423087358
1.6663579941 23.3319664001 1.5992931128 7.3780732155 0.0000000000 0.0000000000 -0.0032240050 1.7424103022
1.6661682129 23.3315734863 1.5990965366 7.3775343895 0.0000000000 0.0000000000 -0.0033838497 1.7427324057
1.6661334038 23.3313026428 1.5991768837 7.3766503334 0.0000000000 0.0000000000 -0.0034697147 1.7428281307
1.6661173105 23.3311367035 1.5993968248 7.3762121201 0.0000000000 0.0000000000 -0.0033735675 1.7429156303
1.6661729813 23.3311271667 1.5992050171 7.3764915466 0.0000000000 0.0000000000 -0.0032341538 1.7429555655
1.6660510302 23.3310546875 1.5985293388 7.3762812614 0.0000000000 0.0000000000 -0.0031322644 1.7429461479
1.6660137177 23.3309593201 1.5972292423 7.3763003349 0.0000000000 0.0000000000 -0.0031450840 1.7429795265
1.6661164761 23.3311100006 1.5974065065 7.3761901855 0.0000000000 0.0000000000 -0.0031982989 1.7429106236
1.6661361456 23.3311843872 1.5986417532 7.3765959740 0.0000000000 0.0000000000 -0.0032787556 1.7426820993
1.6658339500 23.3311939240 1.5987018347 7.3769350052 0.0000000000 0.0000000000 -0.0033607478 1.7426154613
1.6657874584 23.3314704895 1.5974884033 7.3763966560 0.0000000000 0.0000000000 -0.0033717647 1.7424643040
1.6660512686 23.3317203522 1.5973118544 7.3768210411 0.0000000000 0.0000000000 -0.0033457247 1.7425237894
1.6661285162 23.3315429688 1.5986735821 7.3767957687 0.0000000000 0.0000000000 -0.0031861470 1.7426012754
1.6660655737 23.3312492371 1.5990873575 7.3762350082 0.0000000000 0.0000000000 -0.0029644074 1.7424446344
1.6662054062 23.3316020966 1.5991258621 7.3759107590 0.0000000000 0.0000000000 -0.0028103048 1.7423059940
1.6662868261 23.3318595886 1.5991938114 7.3763194084 0.0000000000 0.0000000000 -0.0027520822 1.7423346043
1.6664558649 23.3320484161 1.5988075733 7.3762650490 0.0000000000 0.0000000000 -0.0027972180 1.7423806190
1.6665176153 23.3320407867 1.5991895199 7.3767504692 0.0000000000 0.0000000000 -0.0029141970 1.7424440384
1.6665525436 23.3320903778 1.5988885164 7.3768591881 0.0000000000 0.0000000000 -0.0029475149 1.7423394918
1.6665509939 23.3320446014 1.5993441343 7.3766565323 0.0000000000 0.0000000000 -0.0030046690 1.7421276569
1.6666367054 23.3322353363 1.5995261669 7.3765940666 0.0000000000 0.0000000000 -0.0030998816 1.7419824600
1.6664535999 23.3321437836 1.5989900827 7.3765392303 0.0000000000 0.0000000000 -0.0031837432 1.7421686649
1.6661801338 23.3318405151 1.5982300043 7.3751578331 0.0000000000 0.0000000000 -0.0032924432 1.7423341274
1.6662974358 23.3319320679 1.5970327854 7.3746771812 0.0000000000 0.0000000000 -0.0032781546 1.7423374653
1.6664552689 23.3322601318 1.5973633528 7.3752174377 0.0000000000 0.0000000000 -0.0032729467 1.7421838045
1.6663700342 23.3322029114 1.5986520052 7.3762469292 0.0000000000 0.0000000000 -0.0032296802 1.7420316935
1.6661851406 23.3319339752 1.5993173122 7.3761887550 0.0000000000 0.0000000000 -0.0032523817 1.7419555187
1.6660505533 23.3318119049 1.5993919373 7.3753719330 0.0000000000 0.0000000000 -0.0033492635 1.7419722080
1.6659086943 23.3316917419 1.5988863707 7.3755574226 0.0000000000 0.0000000000 -0.0033957346 1.7420251369
1.6658887863 23.3317127228 1.5978159904 7.3750171661 0.0000000000 0.0000000000 -0.0033957346 1.7419941425
1.6659133434 23.3317108154 1.5977237225 7.3743424416 0.0000000000 0.0000000000 -0.0032360901 1.7420455217
1.6659858227 23.3317527771 1.5973358154 7.3737068176 0.0000000000 0.0000000000 -0.0030962091 1.7419905663
1.6659696102 23.3318176270 1.5980621576 7.3740644455 0.0000000000 0.0000000000 -0.0030358501 1.7418107986
1.6661325693 23.3320236206 1.5979598761 7.3744196892 0.0000000000 0.0000000000 -0.0030692345 1.7417465448
1.6664334536 23.3322277069 1.5979087353 7.3751134872 0.0000000000 0.0000000000 -0.0030409247 1.7416133881
1.6665471792 23.3323001862 1.5983359814 7.3755273819 0.0000000000 0.0000000000 -0.0029282186 1.7413064241
1.6663597822 23.3322067261 1.5991038084 7.3758540154 0.0000000000 0.0000000000 -0.0029065853 1.7412103415
1.6659952402 23.3319396973 1.5989214182 7.3750834465 0.0000000000 0.0000000000 -0.0029609355 1.7414153814
1.6658304930 23.3317184448 1.5979551077 7.3746476173 0.0000000000 0.0000000000 -0.0030585516 1.7415375710
1.6658128500 23.3315753937 1.5979496241 7.3744363785 0.0000000000 0.0000000000 -0.0031765322 1.7413491011
1.6659344435 23.3313579559 1.5975688696 7.3741064072 0.0000000000 0.0000000000 -0.0033770395 1.7412961721
1.6659400463 23.3314247131 1.5971450806 7.3735661507 0.0000000000 0.0000000000 -0.0035840231 1.7414762974
1.6658515930 23.3316745758 1.5976397991 7.3731160164 0.0000000000 0.0000000000 -0.0037034058 1.7414671183
1.6658724546 23.3319091797 1.5978368521 7.3740386963 0.0000000000 0.0000000000 -0.0037868004 1.7414144278
1.6659133434 23.3321704865 1.5984401703 7.3749413490 0.0000000000 0.0000000000 -0.0039295522 1.7413551807
1.6655894518 23.3318233490 1.5985969305 7.3760786057 0.0000000000 0.0000000000 -0.0039536557 1.7415773869
1.6652762890 23.3316478729 1.5981202126 7.3745899200 0.0000000000 0.0000000000 -0.0038611810 1.7416641712
1.6654654741 23.3317108154 1.5973773003 7.3736820221 0.0000000000 0.0000000000 -0.0038205187 1.7414946556
1.6657356024 23.3319492340 1.5977243185 7.3743100166 0.0000000000 0.0000000000 -0.0037310482 1.7414733171
1.6657320261 23.3320789337 1.5981168747 7.3746972084 0.0000000000 0.0000000000 -0.0036688196 1.7417005301
1.6657003164 23.3320579529 1.5983058214 7.3744835854 0.0000000000 0.0000000000 -0.0036642125 1.7417820692
1.6657620668 23.3319206238 1.5979586840 7.3740000725 0.0000000000 0.0000000000 -0.0036933238 1.7416125536
1.6659150124 23.3320636749 1.5981296301 7.3741312027 0.0000000000 0.0000000000 -0.0037994196 1.7413454056
1.6660860777 23.3323612213 1.5980553627 7.3747572899 0.0000000000 0.0000000000 -0.0037502777 1.7411462069
1.6659208536 23.3321952820 1.5983837843 7.3756313324 0.0000000000 0.0000000000 -0.0035792158 1.7411482334
1.6658108234 23.3320560455 1.5980948210 7.3756456375 0.0000000000 0.0000000000 -0.0034135620 1.7413369417
1.6658319235 23.3319396973 1.5980106592 7.3742046356 0.0000000000 0.0000000000 -0.0034411375 1.7414702177
1.6659492254 23.3319416046 1.5982292891 7.3734254837 0.0000000000 0.0000000000 -0.0036023178 1.7416267395
1.6660076380 23.3320560455 1.5982055664 7.3736753464 0.0000000000 0.0000000000 -0.0037572216 1.7416591644
1.6660478115 23.3321094513 1.5982307196 7.3739218712 0.0000000000 0.0000000000 -0.0036157384 1.7416697741
1.6659858227 23.3321800232 1.5983252525 7.3734035492 0.0000000000 0.0000000000 -0.0035167199 1.7414590120
1.6658766270 23.3323459625 1.5978413820 7.3732604980 0.0000000000 0.0000000000 -0.0034061507 1.7413945198
1.6659018993 23.3325366974 1.5979427099 7.3734326363 0.0000000000 0.0000000000 -0.0033637523 1.7415525913
1.6659157276 23.3326358795 1.5985172987 7.3739476204 0.0000000000 0.0000000000 -0.0035426263 1.7414429188
1.6656996012 23.3322849274 1.5987451077 7.3746085167 0.0000000000 0.0000000000 -0.0037790551 1.7413970232
1.6654138565 23.3318252563 1.5977773666 7.3736648560 0.0000000000 0.0000000000 -0.0038151771 1.7413889170
1.6653940678 23.3317527771 1.5966484547 7.3724575043 0.0000000000 0.0000000000 -0.0038568410 1.7412022352
1.6657494307 23.3321113586 1.5974299908 7.3717951775 0.0000000000 0.0000000000 -0.0038139087 1.7409877777
1.6657946110 23.3322200775 1.5989074707 7.3732328415 0.0000000000 0.0000000000 -0.0037901388 1.7409040928
1.6657201052 23.3321018219 1.5991864204 7.3740053177 0.0000000000 0.0000000000 -0.0037834619 1.7410004139
1.6654465199 23.3317375183 1.5982491970 7.3738784790 0.0000000000 0.0000000000 -0.0037216339 1.7413752079
1.6652054787 23.3316001892 1.5970523357 7.3715858459 0.0000000000 0.0000000000 -0.0038408164 1.7416603565
1.6651644707 23.3318614960 1.5969837904 7.3699517250 0.0000000000 0.0000000000 -0.0039807642 1.7414969206
1.6652567387 23.3320789337 1.5972436666 7.3705658913 0.0000000000 0.0000000000 -0.0039754892 1.7413188219
1.6652234793 23.3319644928 1.5975304842 7.3721904755 0.0000000000 0.0000000000 -0.0038260606 1.7412040234
1.6652319431 23.3317985535 1.5980389118 7.3727331161 0.0000000000 0.0000000000 -0.0036722915 1.7412292957
1.6651197672 23.3315696716 1.5978759527 7.3721995354 0.0000000000 0.0000000000 -0.0037126201 1.7411957979
1.6650762558 23.3316516876 1.5967687368 7.3714251518 0.0000000000 0.0000000000 -0.0037367237 1.7411460876
1.6650583744 23.3316535950 1.5966931581 7.3710045815 0.0000000000 0.0000000000 -0.0037034058 1.7410448790
1.6649681330 23.3316211700 1.5963007212 7.3714547157 0.0000000000 0.0000000000 -0.0035873617 1.7410447598
1.6650203466 23.3319206238 1.5960564613 7.3723402023 0.0000000000 0.0000000000 -0.0035544445 1.7409764528
1.6653425694 23.3324108124 1.5964381695 7.3728723526 0.0000000000 0.0000000000 -0.0036275564 1.7411527634
1.6655863523 23.3326892853 1.5979404449 7.3723964691 0.0000000000 0.0000000000 -0.0036795693 1.7414902449
1.6656646729 23.3328456879 1.5986384153 7.3717632294 0.0000000000 0.0000000000 -0.0037100161 1.7417228222
1.6657657623 23.3329868317 1.5985599756 7.3723177910 0.0000000000 0.0000000000 -0.0038858186 1.7418117523
1.6656529903 23.3328762054 1.5992547274 7.3727760315 0.0000000000 0.0000000000 -0.0039847703 1.7418634892
1.6654402018 23.3327445984 1.5990295410 7.3710465431 0.0000000000 0.0000000000 -0.0038643191 1.7418124676
1.6650456190 23.3324260712 1.5989485979 7.3702774048 0.0000000000 0.0000000000 -0.0035640593 1.7416164875
1.6648198366 23.3323020935 1.5977919102 7.3702087402 0.0000000000 0.0000000000 -0.0033872551 1.7411905527
1.6646867990 23.3323402405 1.5961719751 7.3709282875 0.0000000000 0.0000000000 -0.0033824476 1.7409555912
1.6647686958 23.3325653076 1.5960452557 7.3716230392 0.0000000000 0.0000000000 -0.0032992535 1.7408442497
1.6650128365 23.3327026367 1.5973833799 7.3715939522 0.0000000000 0.0000000000 -0.0032702759 1.7410045862
1.6651142836 23.3327579498 1.5972452164 7.3710684776 0.0000000000 0.0000000000 -0.0032865675 1.7412905693
1.6649667025 23.3326892853 1.5971885920 7.3708310127 0.0000000000 0.0000000000 -0.0032960486 1.7414017916
1.6650565863 23.3328227997 1.5975393057 7.3713054657 0.0000000000 0.0000000000 -0.0032086482 1.7414516211
1.6652305126 23.3329277039 1.5989456177 7.3712859154 0.0000000000 0.0000000000 -0.0031821409 1.7414381504
1.6653831005 23.3327865601 1.5994968414 7.3702917099 0.0000000000 0.0000000000 -0.0033420525 1.7414700985
1.6653554440 23.3326873779 1.5987631083 7.3697037697 0.0000000000 0.0000000000 -0.0035483018 1.7414050102
1.6652894020 23.3326740265 1.5975027084 7.3704233170 0.0000000000 0.0000000000 -0.0036254199 1.7412570715
1.6650785208 23.3326759338 1.5974841118 7.3717484474 0.0000000000 0.0000000000 -0.0035742749 1.7411705256
1.6650314331 23.3327465057 1.5969929695 7.3714981079 0.0000000000 0.0000000000 -0.0034866072 1.7409367561
1.6654291153 23.3329391479 1.5969265699 7.3706998825 0.0000000000 0.0000000000 -0.0034810654 1.7408009768
1.6655875444 23.3328704834 1.5982813835 7.3705120087 0.0000000000 0.0000000000 -0.0035727392 1.7407299280
1.6654841900 23.3327846527 1.5986897945 7.3706583977 0.0000000000 0.0000000000 -0.0035016302 1.7407867908
1.6652086973 23.3326702118 1.5992857218 7.3711504936 0.0000000000 0.0000000000 -0.0034024783 1.7408269644
1.6651349068 23.3327369690 1.5990968943 7.3710718155 0.0000000000 0.0000000000 -0.0032815598 1.7406933308
1.6651169062 23.3323097229 1.5985523462 7.3715281487 0.0000000000 0.0000000000 -0.0032498445 1.7405093908
1.6650791168 23.3319015503 1.5969893932 7.3706984520 0.0000000000 0.0000000000 -0.0034080870 1.7404036522
1.6651517153 23.3320827484 1.5959881544 7.3703022003 0.0000000000 0.0000000000 -0.0034945528 1.7403630018
1.6653172970 23.3322792053 1.5973836184 7.3703474998 0.0000000000 0.0000000000 -0.0035276033 1.7405132055
1.6655969620 23.3325271606 1.5981349945 7.3704218864 0.0000000000 0.0000000000 -0.0036691534 1.7404257059
1.6659263372 23.3326988220 1.5981118679 7.3713335991 0.0000000000 0.0000000000 -0.0037764511 1.7406679392
1.6659474373 23.3325862885 1.5980381966 7.3711795807 0.0000000000 0.0000000000 -0.0038097689 1.7411057949
1.6656992435 23.3324317932 1.5974800587 7.3711252213 0.0000000000 0.0000000000 -0.0037286447 1.7413760424
1.6654490232 23.3324108124 1.5974981785 7.3710007668 0.0000000000 0.0000000000 -0.0036754298 1.7415565252
1.6654254198 23.3325405121 1.5975070000 7.3706078529 0.0000000000 0.0000000000 -0.0037447358 1.7417821884
1.6654502153 23.3326969147 1.5975333452 7.3702182770 0.0000000000 0.0000000000 -0.0038579761 1.7422981262
1.6652789116 23.3326988220 1.5978306532 7.3695030212 0.0000000000 0.0000000000 -0.0038277966 1.7425861359
1.6653146744 23.3327198029 1.5976105928 7.3694028854 0.0000000000 0.0000000000 -0.0037216339 1.7425929308
1.6654162407 23.3325901031 1.5976319313 7.3701920509 0.0000000000 0.0000000000 -0.0036614751 1.7424231768
1.6655205488 23.3325481415 1.5976427794 7.3705501556 0.0000000000 0.0000000000 -0.0037208993 1.7423605919
1.6655306816 23.3326358795 1.5976355076 7.3703093529 0.0000000000 0.0000000000 -0.0038453566 1.7426854372
1.6652536392 23.3326568604 1.5977972746 7.3694715500 0.0000000000 0.0000000000 -0.0039065839 1.7431269884
1.6651264429 23.3326568604 1.5974230766 7.3687939644 0.0000000000 0.0000000000 -0.0039334251 1.7433549166
1.6651036739 23.3324966431 1.5979512930 7.3691864014 0.0000000000 0.0000000000 -0.0038801434 1.7433048487
1.6648427248 23.3319454193 1.5983126163 7.3692989349 0.0000000000 0.0000000000 -0.0037349877 1.7434190512
1.6647889614 23.3316822052 1.5979007483 7.3690552711 0.0000000000 0.0000000000 -0.0037034058 1.7436273098
